Fecha y Hora de la Venta,ID de la Transacción,Nombre del Producto,Cantidad,Precio de Venta por Unidad (MXN),Precio Total de la Venta (MXN)
2024-05-26 10:05:00,7742,Nuegado,2,25.5,51.0
2024-05-26 10:12:00,7743,Turrón,3,34.0,102.0
2024-05-26 10:14:00,7744,Pozol,2,34.0,68.0
2024-05-26 10:23:00,7745,Turrón,7,34.0,238.0
2024-05-26 10:34:00,7746,Coca-Cola,1,25.5,25.5
2024-05-26 10:35:00,7747,Gordita,9,42.5,382.5
2024-05-26 10:41:00,7748,Empanada,5,51.0,255.0
2024-05-26 10:43:00,7749,Turrón,7,34.0,238.0
2024-05-26 10:44:00,7750,Taco,5,34.0,170.0
2024-05-26 10:44:00,7751,Coca-Cola,5,25.5,127.5
2024-05-26 10:50:00,7752,Pozol,9,34.0,306.0
2024-05-26 10:59:00,7753,Coca-Cola,3,25.5,76.5
2024-05-26 11:00:00,7754,Nuegado,2,25.5,51.0
2024-05-26 11:04:00,7755,Empanada,10,51.0,510.0
2024-05-26 11:30:00,7756,Taco,6,34.0,204.0
2024-05-26 11:37:00,7757,Gordita,9,42.5,382.5
2024-05-26 11:39:00,7758,Gordita,6,42.5,255.0
2024-05-26 11:39:00,7759,Coca-Cola,6,25.5,153.0
2024-05-26 11:44:00,7760,Pozol,4,34.0,136.0
2024-05-26 11:46:00,7761,Taco,1,34.0,34.0
2024-05-26 11:48:00,7762,Gordita,7,42.5,297.5
2024-05-26 12:02:00,7763,Coca-Cola,4,25.5,102.0
2024-05-26 12:12:00,7764,Empanada,3,51.0,153.0
2024-05-26 12:14:00,7765,Nuegado,2,25.5,51.0
2024-05-26 12:16:00,7766,Pozol,7,34.0,238.0
2024-05-26 12:23:00,7767,Empanada,1,51.0,51.0
2024-05-26 12:25:00,7768,Turrón,5,34.0,170.0
2024-05-26 12:35:00,7769,Empanada,6,51.0,306.0
2024-05-26 12:36:00,7770,Pozol,8,34.0,272.0
2024-05-26 12:48:00,7771,Pozol,3,34.0,102.0
2024-05-26 12:55:00,7772,Coca-Cola,4,25.5,102.0
2024-05-26 13:04:00,7773,Taco,5,34.0,170.0
2024-05-26 13:04:00,7774,Nuegado,7,25.5,178.5
2024-05-26 13:20:00,7775,Nuegado,4,25.5,102.0
2024-05-26 13:36:00,7776,Taco,1,34.0,34.0
2024-05-26 13:55:00,7777,Nuegado,2,25.5,51.0
2024-05-26 13:56:00,7778,Coca-Cola,9,25.5,229.5
2024-05-26 14:00:00,7779,Coca-Cola,10,25.5,255.0
2024-05-26 14:16:00,7780,Empanada,2,51.0,102.0
2024-05-26 14:17:00,7781,Empanada,8,51.0,408.0
2024-05-26 14:21:00,7782,Empanada,10,51.0,510.0
2024-05-26 14:26:00,7783,Nuegado,3,25.5,76.5
2024-05-26 14:28:00,7784,Coca-Cola,5,25.5,127.5
2024-05-26 14:38:00,7785,Taco,9,34.0,306.0
2024-05-26 14:45:00,7786,Empanada,7,51.0,357.0
2024-05-26 14:48:00,7787,Taco,4,34.0,136.0
2024-05-26 14:49:00,7788,Empanada,8,51.0,408.0
2024-05-26 14:52:00,7789,Taco,9,34.0,306.0
2024-05-26 15:31:00,7790,Nuegado,7,25.5,178.5
2024-05-26 15:37:00,7791,Empanada,6,51.0,306.0
2024-05-26 15:39:00,7792,Coca-Cola,2,25.5,51.0
2024-05-26 15:39:00,7793,Nuegado,8,25.5,204.0
2024-05-26 15:58:00,7794,Taco,3,34.0,102.0
2024-05-26 15:59:00,7795,Nuegado,6,25.5,153.0
2024-05-26 16:00:00,7796,Empanada,3,51.0,153.0
2024-05-26 16:12:00,7797,Gordita,3,42.5,127.5
2024-05-26 16:24:00,7798,Coca-Cola,4,25.5,102.0
2024-05-26 16:31:00,7799,Empanada,10,51.0,510.0
2024-05-26 16:32:00,7800,Coca-Cola,2,25.5,51.0
2024-05-26 16:33:00,7801,Coca-Cola,10,25.5,255.0
2024-05-26 16:37:00,7802,Coca-Cola,8,25.5,204.0
2024-05-26 16:41:00,7803,Turrón,1,34.0,34.0
2024-05-26 16:55:00,7804,Gordita,10,42.5,425.0
2024-05-26 16:58:00,7805,Gordita,10,42.5,425.0
2024-05-27 07:00:00,7806,Nuegado,7,25.5,178.5
2024-05-27 07:12:00,7807,Taco,2,34.0,68.0
2024-05-27 08:26:00,7808,Nuegado,10,25.5,255.0
2024-05-27 08:39:00,7809,Empanada,2,51.0,102.0
2024-05-27 08:56:00,7810,Turrón,1,34.0,34.0
2024-05-27 08:59:00,7811,Empanada,9,51.0,459.0
2024-05-27 09:25:00,7812,Nuegado,1,25.5,25.5
2024-05-27 09:29:00,7813,Nuegado,6,25.5,153.0
2024-05-27 09:31:00,7814,Gordita,5,42.5,212.5
2024-05-27 09:41:00,7815,Coca-Cola,8,25.5,204.0
2024-05-27 09:57:00,7816,Nuegado,5,25.5,127.5
2024-05-27 10:30:00,7817,Empanada,10,51.0,510.0
2024-05-27 10:33:00,7818,Coca-Cola,10,25.5,255.0
2024-05-27 11:07:00,7819,Gordita,2,42.5,85.0
2024-05-27 11:25:00,7820,Taco,2,34.0,68.0
2024-05-27 12:20:00,7821,Nuegado,4,25.5,102.0
2024-05-27 12:25:00,7822,Taco,1,34.0,34.0
2024-05-27 12:27:00,7823,Pozol,2,34.0,68.0
2024-05-27 12:49:00,7824,Nuegado,7,25.5,178.5
2024-05-27 12:52:00,7825,Taco,4,34.0,136.0
2024-05-27 13:38:00,7826,Nuegado,1,25.5,25.5
2024-05-27 14:12:00,7827,Nuegado,6,25.5,153.0
2024-05-27 15:19:00,7828,Taco,1,34.0,34.0
2024-05-27 15:32:00,7829,Turrón,10,34.0,340.0
2024-05-27 16:21:00,7830,Nuegado,8,25.5,204.0
2024-05-27 16:46:00,7831,Nuegado,3,25.5,76.5
2024-05-28 07:04:00,7832,Empanada,6,51.0,306.0
2024-05-28 07:07:00,7833,Empanada,2,51.0,102.0
2024-05-28 07:11:00,7834,Empanada,8,51.0,408.0
2024-05-28 07:15:00,7835,Empanada,7,51.0,357.0
2024-05-28 07:19:00,7836,Taco,7,34.0,238.0
2024-05-28 07:23:00,7837,Coca-Cola,9,25.5,229.5
2024-05-28 07:28:00,7838,Turrón,4,34.0,136.0
2024-05-28 07:29:00,7839,Gordita,7,42.5,297.5
2024-05-28 07:32:00,7840,Taco,6,34.0,204.0
2024-05-28 07:35:00,7841,Nuegado,9,25.5,229.5
2024-05-28 07:45:00,7842,Empanada,6,51.0,306.0
2024-05-28 07:47:00,7843,Gordita,5,42.5,212.5
2024-05-28 07:54:00,7844,Taco,9,34.0,306.0
2024-05-28 07:55:00,7845,Coca-Cola,5,25.5,127.5
2024-05-28 08:01:00,7846,Gordita,7,42.5,297.5
2024-05-28 08:07:00,7847,Taco,1,34.0,34.0
2024-05-28 08:08:00,7848,Pozol,8,34.0,272.0
2024-05-28 08:11:00,7849,Taco,6,34.0,204.0
2024-05-28 08:14:00,7850,Gordita,2,42.5,85.0
2024-05-28 08:19:00,7851,Turrón,7,34.0,238.0
2024-05-28 08:20:00,7852,Taco,3,34.0,102.0
2024-05-28 08:40:00,7853,Empanada,3,51.0,153.0
2024-05-28 08:49:00,7854,Empanada,8,51.0,408.0
2024-05-28 08:53:00,7855,Gordita,6,42.5,255.0
2024-05-28 08:58:00,7856,Empanada,5,51.0,255.0
2024-05-28 09:14:00,7857,Coca-Cola,3,25.5,76.5
2024-05-28 09:27:00,7858,Gordita,7,42.5,297.5
2024-05-28 09:28:00,7859,Turrón,1,34.0,34.0
2024-05-28 09:29:00,7860,Taco,3,34.0,102.0
2024-05-28 09:57:00,7861,Nuegado,2,25.5,51.0
2024-05-28 09:59:00,7862,Coca-Cola,8,25.5,204.0
2024-05-28 10:02:00,7863,Taco,9,34.0,306.0
2024-05-28 10:08:00,7864,Turrón,7,34.0,238.0
2024-05-28 10:21:00,7865,Empanada,5,51.0,255.0
2024-05-28 10:27:00,7866,Gordita,7,42.5,297.5
2024-05-28 10:29:00,7867,Gordita,3,42.5,127.5
2024-05-28 10:35:00,7868,Coca-Cola,4,25.5,102.0
2024-05-28 10:35:00,7869,Taco,8,34.0,272.0
2024-05-28 10:44:00,7870,Pozol,3,34.0,102.0
2024-05-28 10:50:00,7871,Turrón,4,34.0,136.0
2024-05-28 10:53:00,7872,Coca-Cola,3,25.5,76.5
2024-05-28 10:54:00,7873,Taco,8,34.0,272.0
2024-05-28 10:58:00,7874,Gordita,6,42.5,255.0
2024-05-28 11:05:00,7875,Pozol,7,34.0,238.0
2024-05-28 11:05:00,7876,Turrón,1,34.0,34.0
2024-05-28 11:22:00,7877,Gordita,10,42.5,425.0
2024-05-28 11:30:00,7878,Taco,8,34.0,272.0
2024-05-28 11:39:00,7879,Empanada,1,51.0,51.0
2024-05-28 11:45:00,7880,Turrón,10,34.0,340.0
2024-05-28 11:50:00,7881,Turrón,10,34.0,340.0
2024-05-28 11:51:00,7882,Empanada,7,51.0,357.0
2024-05-28 11:54:00,7883,Pozol,9,34.0,306.0
2024-05-28 11:55:00,7884,Coca-Cola,3,25.5,76.5
2024-05-28 12:15:00,7885,Nuegado,7,25.5,178.5
2024-05-28 12:15:00,7886,Pozol,7,34.0,238.0
2024-05-28 12:17:00,7887,Nuegado,4,25.5,102.0
2024-05-28 12:20:00,7888,Nuegado,6,25.5,153.0
2024-05-28 12:23:00,7889,Taco,8,34.0,272.0
2024-05-28 12:31:00,7890,Nuegado,1,25.5,25.5
2024-05-28 12:37:00,7891,Pozol,7,34.0,238.0
2024-05-28 12:38:00,7892,Coca-Cola,3,25.5,76.5
2024-05-28 12:40:00,7893,Empanada,10,51.0,510.0
2024-05-28 13:30:00,7894,Empanada,2,51.0,102.0
2024-05-28 13:30:00,7895,Pozol,2,34.0,68.0
2024-05-28 13:51:00,7896,Empanada,7,51.0,357.0
2024-05-28 13:58:00,7897,Turrón,5,34.0,170.0
2024-05-28 14:03:00,7898,Empanada,9,51.0,459.0
2024-05-28 14:10:00,7899,Turrón,4,34.0,136.0
2024-05-28 14:17:00,7900,Turrón,6,34.0,204.0
2024-05-28 14:21:00,7901,Turrón,3,34.0,102.0
2024-05-28 14:23:00,7902,Turrón,8,34.0,272.0
2024-05-28 14:31:00,7903,Pozol,8,34.0,272.0
2024-05-28 14:36:00,7904,Coca-Cola,5,25.5,127.5
2024-05-28 14:38:00,7905,Pozol,7,34.0,238.0
2024-05-28 14:42:00,7906,Pozol,1,34.0,34.0
2024-05-28 14:51:00,7907,Empanada,9,51.0,459.0
2024-05-28 14:51:00,7908,Taco,5,34.0,170.0
2024-05-28 15:05:00,7909,Turrón,7,34.0,238.0
2024-05-28 15:08:00,7910,Coca-Cola,10,25.5,255.0
2024-05-28 15:08:00,7911,Gordita,3,42.5,127.5
2024-05-28 15:09:00,7912,Taco,1,34.0,34.0
2024-05-28 15:16:00,7913,Nuegado,4,25.5,102.0
2024-05-28 15:32:00,7914,Pozol,3,34.0,102.0
2024-05-28 15:44:00,7915,Coca-Cola,6,25.5,153.0
2024-05-28 15:52:00,7916,Coca-Cola,8,25.5,204.0
2024-05-28 16:00:00,7917,Empanada,7,51.0,357.0
2024-05-28 16:07:00,7918,Turrón,9,34.0,306.0
2024-05-28 16:16:00,7919,Gordita,6,42.5,255.0
2024-05-28 16:23:00,7920,Turrón,6,34.0,204.0
2024-05-28 16:26:00,7921,Coca-Cola,5,25.5,127.5
2024-05-28 16:29:00,7922,Coca-Cola,9,25.5,229.5
2024-05-28 16:33:00,7923,Empanada,3,51.0,153.0
2024-05-28 16:43:00,7924,Taco,9,34.0,306.0
2024-05-28 16:45:00,7925,Nuegado,10,25.5,255.0
2024-05-28 16:53:00,7926,Turrón,3,34.0,102.0
2024-05-29 07:39:00,7927,Taco,8,34.0,272.0
2024-05-29 08:00:00,7928,Empanada,6,51.0,306.0
2024-05-29 08:00:00,7929,Nuegado,5,25.5,127.5
2024-05-29 08:20:00,7930,Pozol,10,34.0,340.0
2024-05-29 08:24:00,7931,Turrón,2,34.0,68.0
2024-05-29 08:29:00,7932,Turrón,5,34.0,170.0
2024-05-29 08:34:00,7933,Coca-Cola,6,25.5,153.0
2024-05-29 08:39:00,7934,Taco,3,34.0,102.0
2024-05-29 08:47:00,7935,Turrón,9,34.0,306.0
2024-05-29 08:57:00,7936,Coca-Cola,5,25.5,127.5
2024-05-29 08:58:00,7937,Nuegado,3,25.5,76.5
2024-05-29 09:24:00,7938,Empanada,3,51.0,153.0
2024-05-29 09:45:00,7939,Empanada,6,51.0,306.0
2024-05-29 09:50:00,7940,Empanada,9,51.0,459.0
2024-05-29 09:53:00,7941,Gordita,9,42.5,382.5
2024-05-29 10:54:00,7942,Turrón,7,34.0,238.0
2024-05-29 11:03:00,7943,Coca-Cola,9,25.5,229.5
2024-05-29 11:35:00,7944,Gordita,10,42.5,425.0
2024-05-29 11:35:00,7945,Nuegado,4,25.5,102.0
2024-05-29 11:50:00,7946,Taco,3,34.0,102.0
2024-05-29 11:52:00,7947,Gordita,4,42.5,170.0
2024-05-29 11:59:00,7948,Gordita,7,42.5,297.5
2024-05-29 12:03:00,7949,Taco,6,34.0,204.0
2024-05-29 12:12:00,7950,Coca-Cola,9,25.5,229.5
2024-05-29 12:20:00,7951,Coca-Cola,1,25.5,25.5
2024-05-29 12:26:00,7952,Turrón,4,34.0,136.0
2024-05-29 12:39:00,7953,Nuegado,8,25.5,204.0
2024-05-29 13:03:00,7954,Turrón,5,34.0,170.0
2024-05-29 13:14:00,7955,Turrón,9,34.0,306.0
2024-05-29 13:15:00,7956,Turrón,4,34.0,136.0
2024-05-29 13:37:00,7957,Pozol,3,34.0,102.0
2024-05-29 13:51:00,7958,Turrón,9,34.0,306.0
2024-05-29 13:52:00,7959,Empanada,1,51.0,51.0
2024-05-29 14:30:00,7960,Pozol,4,34.0,136.0
2024-05-29 14:31:00,7961,Gordita,1,42.5,42.5
2024-05-29 14:43:00,7962,Nuegado,2,25.5,51.0
2024-05-29 14:50:00,7963,Pozol,1,34.0,34.0
2024-05-29 14:55:00,7964,Pozol,3,34.0,102.0
2024-05-29 15:00:00,7965,Gordita,3,42.5,127.5
2024-05-29 15:11:00,7966,Pozol,8,34.0,272.0
2024-05-29 15:13:00,7967,Taco,7,34.0,238.0
2024-05-29 15:26:00,7968,Pozol,9,34.0,306.0
2024-05-29 15:27:00,7969,Coca-Cola,8,25.5,204.0
2024-05-29 15:33:00,7970,Nuegado,3,25.5,76.5
2024-05-29 15:54:00,7971,Gordita,1,42.5,42.5
2024-05-29 15:55:00,7972,Empanada,4,51.0,204.0
2024-05-29 16:41:00,7973,Gordita,3,42.5,127.5
2024-05-29 16:54:00,7974,Nuegado,4,25.5,102.0
2024-05-30 07:51:00,7975,Gordita,6,42.5,255.0
2024-05-30 07:54:00,7976,Nuegado,8,25.5,204.0
2024-05-30 08:04:00,7977,Empanada,9,51.0,459.0
2024-05-30 08:50:00,7978,Empanada,3,51.0,153.0
2024-05-30 09:05:00,7979,Empanada,4,51.0,204.0
2024-05-30 09:43:00,7980,Gordita,3,42.5,127.5
2024-05-30 10:13:00,7981,Taco,6,34.0,204.0
2024-05-30 10:53:00,7982,Empanada,1,51.0,51.0
2024-05-30 10:54:00,7983,Coca-Cola,3,25.5,76.5
2024-05-30 11:13:00,7984,Nuegado,5,25.5,127.5
2024-05-30 11:20:00,7985,Gordita,4,42.5,170.0
2024-05-30 11:33:00,7986,Gordita,3,42.5,127.5
2024-05-30 11:42:00,7987,Turrón,2,34.0,68.0
2024-05-30 13:14:00,7988,Nuegado,8,25.5,204.0
2024-05-30 14:18:00,7989,Coca-Cola,7,25.5,178.5
2024-05-30 14:20:00,7990,Turrón,5,34.0,170.0
2024-05-30 14:21:00,7991,Coca-Cola,4,25.5,102.0
2024-05-30 14:51:00,7992,Pozol,4,34.0,136.0
2024-05-30 15:48:00,7993,Gordita,3,42.5,127.5
2024-05-30 16:06:00,7994,Coca-Cola,7,25.5,178.5
2024-05-30 16:25:00,7995,Coca-Cola,3,25.5,76.5
2024-05-30 17:00:00,7996,Nuegado,2,25.5,51.0
2024-05-31 07:01:00,7997,Empanada,2,51.0,102.0
2024-05-31 07:07:00,7998,Turrón,6,34.0,204.0
2024-05-31 07:26:00,7999,Nuegado,7,25.5,178.5
2024-05-31 07:32:00,8000,Taco,5,34.0,170.0
2024-05-31 07:34:00,8001,Coca-Cola,2,25.5,51.0
2024-05-31 07:40:00,8002,Empanada,1,51.0,51.0
2024-05-31 07:44:00,8003,Gordita,10,42.5,425.0
2024-05-31 07:46:00,8004,Turrón,2,34.0,68.0
2024-05-31 07:48:00,8005,Empanada,10,51.0,510.0
2024-05-31 07:49:00,8006,Empanada,4,51.0,204.0
2024-05-31 08:02:00,8007,Empanada,1,51.0,51.0
2024-05-31 08:08:00,8008,Gordita,9,42.5,382.5
2024-05-31 08:13:00,8009,Coca-Cola,4,25.5,102.0
2024-05-31 08:18:00,8010,Empanada,10,51.0,510.0
2024-05-31 08:23:00,8011,Empanada,2,51.0,102.0
2024-05-31 08:26:00,8012,Turrón,2,34.0,68.0
2024-05-31 08:27:00,8013,Coca-Cola,2,25.5,51.0
2024-05-31 08:28:00,8014,Turrón,8,34.0,272.0
2024-05-31 08:29:00,8015,Pozol,2,34.0,68.0
2024-05-31 08:37:00,8016,Coca-Cola,6,25.5,153.0
2024-05-31 08:38:00,8017,Pozol,10,34.0,340.0
2024-05-31 08:46:00,8018,Taco,8,34.0,272.0
2024-05-31 08:46:00,8019,Pozol,10,34.0,340.0
2024-05-31 08:51:00,8020,Pozol,10,34.0,340.0
2024-05-31 08:54:00,8021,Pozol,6,34.0,204.0
2024-05-31 09:01:00,8022,Nuegado,6,25.5,153.0
2024-05-31 09:01:00,8023,Taco,1,34.0,34.0
2024-05-31 09:10:00,8024,Taco,10,34.0,340.0
2024-05-31 09:16:00,8025,Turrón,4,34.0,136.0
2024-05-31 09:22:00,8026,Taco,2,34.0,68.0
2024-05-31 09:30:00,8027,Pozol,9,34.0,306.0
2024-05-31 09:43:00,8028,Nuegado,3,25.5,76.5
2024-05-31 09:44:00,8029,Pozol,5,34.0,170.0
2024-05-31 09:51:00,8030,Turrón,5,34.0,170.0
2024-05-31 09:51:00,8031,Turrón,3,34.0,102.0
2024-05-31 09:51:00,8032,Turrón,5,34.0,170.0
2024-05-31 10:01:00,8033,Coca-Cola,1,25.5,25.5
2024-05-31 10:04:00,8034,Nuegado,3,25.5,76.5
2024-05-31 10:08:00,8035,Turrón,10,34.0,340.0
2024-05-31 10:33:00,8036,Taco,4,34.0,136.0
2024-05-31 10:45:00,8037,Pozol,5,34.0,170.0
2024-05-31 10:53:00,8038,Turrón,10,34.0,340.0
2024-05-31 10:55:00,8039,Gordita,7,42.5,297.5
2024-05-31 11:11:00,8040,Empanada,8,51.0,408.0
2024-05-31 11:17:00,8041,Empanada,6,51.0,306.0
2024-05-31 11:25:00,8042,Pozol,2,34.0,68.0
2024-05-31 11:50:00,8043,Empanada,7,51.0,357.0
2024-05-31 11:57:00,8044,Turrón,4,34.0,136.0
2024-05-31 12:12:00,8045,Nuegado,2,25.5,51.0
2024-05-31 12:13:00,8046,Pozol,8,34.0,272.0
2024-05-31 12:20:00,8047,Gordita,3,42.5,127.5
2024-05-31 12:26:00,8048,Pozol,8,34.0,272.0
2024-05-31 12:31:00,8049,Nuegado,7,25.5,178.5
2024-05-31 12:47:00,8050,Nuegado,6,25.5,153.0
2024-05-31 12:49:00,8051,Turrón,7,34.0,238.0
2024-05-31 12:55:00,8052,Coca-Cola,10,25.5,255.0
2024-05-31 13:03:00,8053,Pozol,4,34.0,136.0
2024-05-31 13:06:00,8054,Coca-Cola,8,25.5,204.0
2024-05-31 13:17:00,8055,Turrón,5,34.0,170.0
2024-05-31 13:20:00,8056,Coca-Cola,8,25.5,204.0
2024-05-31 13:25:00,8057,Empanada,5,51.0,255.0
2024-05-31 13:27:00,8058,Coca-Cola,2,25.5,51.0
2024-05-31 13:27:00,8059,Coca-Cola,9,25.5,229.5
2024-05-31 13:35:00,8060,Coca-Cola,9,25.5,229.5
2024-05-31 13:43:00,8061,Taco,2,34.0,68.0
2024-05-31 13:44:00,8062,Taco,10,34.0,340.0
2024-05-31 13:59:00,8063,Coca-Cola,10,25.5,255.0
2024-05-31 14:16:00,8064,Empanada,8,51.0,408.0
2024-05-31 14:26:00,8065,Turrón,9,34.0,306.0
2024-05-31 14:26:00,8066,Taco,5,34.0,170.0
2024-05-31 14:27:00,8067,Empanada,10,51.0,510.0
2024-05-31 14:32:00,8068,Gordita,8,42.5,340.0
2024-05-31 14:37:00,8069,Empanada,10,51.0,510.0
2024-05-31 14:40:00,8070,Pozol,6,34.0,204.0
2024-05-31 14:40:00,8071,Nuegado,10,25.5,255.0
2024-05-31 14:43:00,8072,Turrón,3,34.0,102.0
2024-05-31 14:54:00,8073,Gordita,2,42.5,85.0
2024-05-31 15:01:00,8074,Taco,6,34.0,204.0
2024-05-31 15:09:00,8075,Empanada,1,51.0,51.0
2024-05-31 15:25:00,8076,Gordita,8,42.5,340.0
2024-05-31 15:34:00,8077,Gordita,10,42.5,425.0
2024-05-31 15:39:00,8078,Taco,1,34.0,34.0
2024-05-31 15:54:00,8079,Taco,9,34.0,306.0
2024-05-31 15:57:00,8080,Pozol,8,34.0,272.0
2024-05-31 16:08:00,8081,Empanada,6,51.0,306.0
2024-05-31 16:20:00,8082,Empanada,2,51.0,102.0
2024-05-31 16:24:00,8083,Empanada,1,51.0,51.0
2024-05-31 16:25:00,8084,Taco,1,34.0,34.0
2024-05-31 16:25:00,8085,Turrón,8,34.0,272.0
2024-05-31 16:27:00,8086,Pozol,1,34.0,34.0
2024-05-31 16:30:00,8087,Nuegado,9,25.5,229.5
2024-05-31 16:37:00,8088,Coca-Cola,5,25.5,127.5
2024-05-31 16:39:00,8089,Taco,2,34.0,68.0
2024-05-31 16:41:00,8090,Gordita,4,42.5,170.0
2024-05-31 16:47:00,8091,Pozol,8,34.0,272.0
2024-05-31 17:00:00,8092,Nuegado,3,25.5,76.5
2024-05-31 17:00:00,8093,Gordita,1,42.5,42.5
2024-06-01 07:02:00,8094,Gordita,9,42.5,382.5
2024-06-01 07:05:00,8095,Empanada,2,51.0,102.0
2024-06-01 07:12:00,8096,Taco,9,34.0,306.0
2024-06-01 07:15:00,8097,Pozol,8,34.0,272.0
2024-06-01 07:26:00,8098,Taco,8,34.0,272.0
2024-06-01 07:34:00,8099,Empanada,1,51.0,51.0
2024-06-01 08:11:00,8100,Coca-Cola,6,25.5,153.0
2024-06-01 08:18:00,8101,Empanada,3,51.0,153.0
2024-06-01 08:51:00,8102,Empanada,2,51.0,102.0
2024-06-01 09:07:00,8103,Turrón,1,34.0,34.0
2024-06-01 09:29:00,8104,Nuegado,10,25.5,255.0
2024-06-01 09:37:00,8105,Nuegado,7,25.5,178.5
2024-06-01 09:48:00,8106,Nuegado,7,25.5,178.5
2024-06-01 09:51:00,8107,Pozol,1,34.0,34.0
2024-06-01 09:51:00,8108,Pozol,8,34.0,272.0
2024-06-01 10:01:00,8109,Empanada,6,51.0,306.0
2024-06-01 10:08:00,8110,Gordita,9,42.5,382.5
2024-06-01 10:13:00,8111,Pozol,10,34.0,340.0
2024-06-01 10:31:00,8112,Nuegado,9,25.5,229.5
2024-06-01 10:31:00,8113,Pozol,5,34.0,170.0
2024-06-01 10:33:00,8114,Gordita,1,42.5,42.5
2024-06-01 10:33:00,8115,Pozol,2,34.0,68.0
2024-06-01 10:52:00,8116,Pozol,2,34.0,68.0
2024-06-01 11:07:00,8117,Gordita,1,42.5,42.5
2024-06-01 11:08:00,8118,Empanada,7,51.0,357.0
2024-06-01 11:17:00,8119,Empanada,6,51.0,306.0
2024-06-01 11:26:00,8120,Gordita,8,42.5,340.0
2024-06-01 11:33:00,8121,Pozol,8,34.0,272.0
2024-06-01 11:51:00,8122,Taco,5,34.0,170.0
2024-06-01 11:58:00,8123,Turrón,6,34.0,204.0
2024-06-01 12:06:00,8124,Empanada,2,51.0,102.0
2024-06-01 12:23:00,8125,Gordita,3,42.5,127.5
2024-06-01 12:45:00,8126,Taco,10,34.0,340.0
2024-06-01 12:46:00,8127,Taco,8,34.0,272.0
2024-06-01 12:52:00,8128,Pozol,5,34.0,170.0
2024-06-01 12:52:00,8129,Gordita,7,42.5,297.5
2024-06-01 12:56:00,8130,Turrón,1,34.0,34.0
2024-06-01 13:00:00,8131,Nuegado,1,25.5,25.5
2024-06-01 13:10:00,8132,Empanada,3,51.0,153.0
2024-06-01 13:17:00,8133,Taco,8,34.0,272.0
2024-06-01 13:22:00,8134,Coca-Cola,4,25.5,102.0
2024-06-01 14:13:00,8135,Empanada,8,51.0,408.0
2024-06-01 14:17:00,8136,Pozol,10,34.0,340.0
2024-06-01 14:28:00,8137,Gordita,1,42.5,42.5
2024-06-01 14:44:00,8138,Gordita,4,42.5,170.0
2024-06-01 14:49:00,8139,Pozol,9,34.0,306.0
2024-06-01 15:01:00,8140,Coca-Cola,1,25.5,25.5
2024-06-01 15:07:00,8141,Pozol,7,34.0,238.0
2024-06-01 15:15:00,8142,Coca-Cola,10,25.5,255.0
2024-06-01 15:18:00,8143,Empanada,7,51.0,357.0
2024-06-01 15:19:00,8144,Empanada,8,51.0,408.0
2024-06-01 15:24:00,8145,Turrón,9,34.0,306.0
2024-06-01 15:52:00,8146,Empanada,3,51.0,153.0
2024-06-01 16:25:00,8147,Taco,8,34.0,272.0
2024-06-01 16:26:00,8148,Coca-Cola,4,25.5,102.0
2024-06-01 16:39:00,8149,Empanada,2,51.0,102.0
2024-06-01 16:43:00,8150,Taco,1,34.0,34.0
2024-06-01 16:55:00,8151,Empanada,2,51.0,102.0
2024-06-02 07:09:00,8152,Pozol,9,34.0,306.0
2024-06-02 07:15:00,8153,Empanada,10,51.0,510.0
2024-06-02 07:15:00,8154,Nuegado,1,25.5,25.5
2024-06-02 07:15:00,8155,Coca-Cola,9,25.5,229.5
2024-06-02 07:31:00,8156,Turrón,10,34.0,340.0
2024-06-02 07:45:00,8157,Turrón,5,34.0,170.0
2024-06-02 07:55:00,8158,Nuegado,3,25.5,76.5
2024-06-02 07:58:00,8159,Pozol,1,34.0,34.0
2024-06-02 08:31:00,8160,Turrón,6,34.0,204.0
2024-06-02 08:40:00,8161,Gordita,2,42.5,85.0
2024-06-02 08:41:00,8162,Taco,4,34.0,136.0
2024-06-02 08:43:00,8163,Coca-Cola,2,25.5,51.0
2024-06-02 08:53:00,8164,Empanada,7,51.0,357.0
2024-06-02 08:54:00,8165,Gordita,1,42.5,42.5
2024-06-02 08:54:00,8166,Gordita,10,42.5,425.0
2024-06-02 09:07:00,8167,Empanada,2,51.0,102.0
2024-06-02 09:17:00,8168,Nuegado,3,25.5,76.5
2024-06-02 09:29:00,8169,Empanada,10,51.0,510.0
2024-06-02 09:31:00,8170,Turrón,3,34.0,102.0
2024-06-02 09:38:00,8171,Pozol,7,34.0,238.0
2024-06-02 09:54:00,8172,Nuegado,2,25.5,51.0
2024-06-02 09:57:00,8173,Turrón,9,34.0,306.0
2024-06-02 10:03:00,8174,Pozol,10,34.0,340.0
2024-06-02 10:10:00,8175,Empanada,1,51.0,51.0
2024-06-02 10:13:00,8176,Pozol,8,34.0,272.0
2024-06-02 10:13:00,8177,Taco,2,34.0,68.0
2024-06-02 10:15:00,8178,Taco,2,34.0,68.0
2024-06-02 10:22:00,8179,Pozol,8,34.0,272.0
2024-06-02 10:23:00,8180,Nuegado,6,25.5,153.0
2024-06-02 10:30:00,8181,Taco,8,34.0,272.0
2024-06-02 10:48:00,8182,Turrón,4,34.0,136.0
2024-06-02 10:56:00,8183,Nuegado,9,25.5,229.5
2024-06-02 11:00:00,8184,Turrón,9,34.0,306.0
